Product_ID,Material_Name,CAS_Number,Remediation_Status,Canonical_Name,Verified_CAS,Price_USD/g,Notes,Is_Dilution,Active_Material,Solvent,Active_%
7SV00107,Cinnamon Bark Essential Oil from PerfumersWorld,8015-91-6,VERIFIED,,8015-91-6,,,,,,
7SV00108,Cinnamon Leaf Essential Oil from PerfumersWorld,8015-91-6,NATURAL_MIXTURE,,8015-91-6,,,,,,
7SW00970,Parsley Seed Essential Oil from PerfumersWorld,8000-68-8,NATURAL_MIXTURE,,8000-68-8,,,,,,
7SW08751,Turmeric Essential Oil from PerfumersWorld,8024-37-1,VERIFIED_MATCH,Curcumin,8024-37-1,,,,,,
7SY07764,Lesser Galangal Essential Oil from PerfumersWorld,8024-06-4,NATURAL_MIXTURE,,8024-06-4,,,,,,
7TP00822,Birch Tar Oil Rectified from PerfumersWorld,8001-88-5,VERIFIED,,8001-88-5,,,,,,
7TW00076,Cade Oil Rectified from PerfumersWorld,8013-10-3,VERIFIED,,8013-10-3,,,,,,
7UQ08239,Cistus Essential Oil from PerfumersWorld,8016-26-0,VERIFIED,,8016-26-0,,,,,,
7WB00357,Patchouli Essential Oil from PerfumersWorld,8014-09-3,NATURAL_MIXTURE,,8014-09-3,,,,,,
7WB13670,Patchouli Light Essential Oil from PerfumersWorld,8014-09-3,NATURAL_MIXTURE,,8014-09-3,,,,,,
7WP00844,Cedarwood Chinese Essential Oil from PerfumersWorld,85085-29-6,NATURAL_MIXTURE,,85085-29-6,,,,,,
7WS13096,Guava Leaf Essential Oil from PerfumersWorld,8000-30-4,NATURAL_MIXTURE,,8000-30-4,,,,,,
7WU09815,Nagarmotha Oil from PerfumersWorld,68916-60-9,NATURAL_MIXTURE,,68916-60-9,,,,,,
7WU09890,Agarwood Oil Siam from PerfumersWorld,94350-09-1,VERIFIED,,94350-09-1,,,,,,
7WU13382,Spikenard Essential Oil from PerfumersWorld,8022-22-8,NATURAL_MIXTURE,,8022-22-8,,,,,,
7WW00095,Cedarwood Virginian Essential Oil from PerfumersWorld,8000-27-9,NATURAL_MIXTURE,,8000-27-9,,,,,,
7WW00915,Atlas Cedarwood Essential Oil from PerfumersWorld,8023-85-6,NATURAL_MIXTURE,,8023-85-6,,,,,,
7WX00406,Sandalwood Essential Oil from PerfumersWorld,8006-87-9,VERIFIED,,8006-87-9,,,,,,
7WX00917,Amyris Essential Oil from PerfumersWorld,8015-65-4,NATURAL_MIXTURE,,8015-65-4,,,,,,
7WX21054,Sandalwood Oil S.album from PerfumersWorld,8006-87-9,NATURAL_MIXTURE,,8006-87-9,,,,,,
7WX21055,Sandalwood Oil S.spicatum from PerfumersWorld,8024-35-9,NATURAL_MIXTURE,,8024-35-9,,,,,,
7WY00466,Vetiver Essential Oil from PerfumersWorld,8016-96-4,NATURAL_MIXTURE,,8016-96-4,,,,,,
7WY09904,Sugandha Kokila Essential Oil from PerfumersWorld,91770-15-9,NATURAL_MIXTURE,,91770-15-9,,,,,,
7WY10413,Anthopogen Essential Oil from PerfumersWorld,8006-76-6,NATURAL_MIXTURE,,8006-76-6,,,,,,
8CS23654,Nepal Pepper Co2 Extract from PerfumersWorld,97404-53-0,DATA_GAP_MANUAL_CHECK,,97404-53-0,,,,,,
8ET23923,Coffee CO2 Extract Organic from PerfumersWorld,84650-00-0,VERIFIED_MATCH,"Furan;1-methylpyridin-1-ium-3-carboxylate;pyridine-3-carboxylic acid;1,3,7-trimethyl-4,5-dihydropurine-2,6-dione",84650-00-0,,,,,,
8FB00063,Blackcurrant Absolute from PerfumersWorld,68606-81-5,VERIFIED,,68606-81-5,,,,,,
8FY24655,Caribbean Rum Extract from PerfumersWorld,91770-72-8,DATA_GAP_MANUAL_CHECK,,91770-72-8,,,,,,
8GE14861,Tomato Leaf Natural from PerfumersWorld,Mixture,VERIFIED,,Mixture,,,,,,
8HE00557,Mate Absolute from PerfumersWorld,68916-96-1,VERIFIED,,68916-96-1,,,,,,
8HY00554,Lavandin Absolute from PerfumersWorld,91722-69-9,DATA_GAP_MANUAL_CHECK,,91722-69-9,,,,,,
8HY09000,Lavender Green Absolute from PerfumersWorld,8000-28-0,DATA_GAP_MANUAL_CHECK,,8000-28-0,,,,,,
8IA00344,Orris Concrete Orris Butter from PerfumersWorld,8002-73-1,VERIFIED,,8002-73-1,,,,,,
8IG00469,Violet Leaf Absolute from PerfumersWorld,8024-08-6,VERIFIED,,8024-08-6,,,,,,
8II00243,Alpha Irone from PerfumersWorld,79-69-6,VERIFIED,,79-69-6,,,,,,
8IQ24653,Orris Liquid from PerfumersWorld,8002-73-1,DATA_GAP_MANUAL_CHECK,,8002-73-1,,,,,,
8JN00254,Jasmine Absolute from PerfumersWorld,8022-96-6,VERIFIED,,8022-96-6,,,,,,
8JN00256,Jasmine Sambac Absolute from PerfumersWorld,91770-14-8,VERIFIED,,91770-14-8,,,,,,
8KB00542,Cypress Absolute from PerfumersWorld,8013-86-3,VERIFIED_MATCH,Cypress oil,8013-86-3,,,,,,
8KG23405,Green pine absolute from PerfumersWorld,8021-29-2,VERIFIED,,8021-29-2,,,,,,
8NC00338,Orange Flower Absolute from PerfumersWorld,8030-28-2,VERIFIED,,8030-28-2,,,,,,
8ND00346,Osmanthus Absolute from PerfumersWorld,68917-05-5,VERIFIED,,68917-05-5,,,,,,
8ND00451,Tuberose Absolute from PerfumersWorld,8024-05-3,VERIFIED,,8024-05-3,,,,,,
8NG00307,Mimosa Absolute from PerfumersWorld,8031-03-6,VERIFIED,,8031-03-6,,,,,,
8NN07699,Lotus Absolute from PerfumersWorld,85085-51-4,VERIFIED,,85085-51-4,,,,,,
8NY00523,Hay Absolute from PerfumersWorld,8031-00-3,VERIFIED,,8031-00-3,,,,,,
8NY23449,Immortelle Absolute from PerfumersWorld,8023-95-8,VERIFIED,,8023-95-8,,,,,,
8ON00534,Frangipani Absolute from PerfumersWorld,92457-20-0,VERIFIED,,92457-20-0,,,,,,
8QV18357,Tolu Balsam Absolute (Solid) from PerfumersWorld,9000-64-0,DATA_GAP_MANUAL_CHECK,,9000-64-0,,,,,,
8RM00395,Rose de Mai Absolute from PerfumersWorld,84604-12-6,VERIFIED,,84604-12-6,,,,,,
8RR00397,Rose Otto Anatolian from PerfumersWorld,8007-01-0,VERIFIED,,8007-01-0,,,,,,
8SW08238,Lovage Roots Oil from PerfumersWorld,8016-31-7,NATURAL_MIXTURE,,8016-31-7,,,,,,
8TE23450,Coffee absolute grasse from PerfumersWorld,8001-67-0,VERIFIED,,8001-67-0,,,,,,
8TH08212,Tobacco Absolute from PerfumersWorld,8037-19-2,VERIFIED,,8037-19-2,,,,,,
8UQ00540,Cistus Absolute F0779 (BIOLANDES) from PerfumersWorld,8016-26-0,DATA_GAP_MANUAL_CHECK,,8016-26-0,,,,,,
8UQ08219,Labdanum Absolute from PerfumersWorld,8016-26-0,VERIFIED,,8016-26-0,,,,,,
8UQ08229,Cistus Absolute SIS F0785 (BIOLANDES) from PerfumersWorld,8016-26-0,DATA_GAP_MANUAL_CHECK,,8016-26-0,,,,,,
8VQ00445,Tonka Bean Absolute from PerfumersWorld,8024-04-2,VERIFIED,,8024-04-2,,,,,,
8VT00635,Cocoa Absolute from PerfumersWorld,8002-31-1,VERIFIED,,8002-31-1,,,,,,
8VT23451,Cocoa absolute grasse from PerfumersWorld,8002-31-1,VERIFIED,,8002-31-1,,,,,,
8VW08619,Vanilla Absolute from PerfumersWorld,8024-06-4,VERIFIED,,8024-06-4,,,,,,
8WU13317,Agarwood Siam 10% in Nagarmotha Oil from PerfumersWorld,94350-09-1,NATURAL_MIXTURE,,94350-09-1,Agarwood Oil Siam from PerfumersWorld,Nagarmotha Oil from PerfumersWorld,10.00%,,,
8XU00529,Ambrette Seed Absolute from PerfumersWorld,8015-62-1,VERIFIED,,8015-62-1,,,,,,
8YH00328,Oakmoss Absolute (IFRA Low Atranol) from PerfumersWorld,90028-68-5,VERIFIED,,90028-68-5,,,,,,
8YT00576,Treemoss Absolute from PerfumersWorld,90028-67-4,VERIFIED,,90028-67-4,,,,,,
9DV00144,Diacetyl from PerfumersWorld,431-03-8,VERIFIED,,431-03-8,,,,,,
9FC01313,Ethyl Acetate from PerfumersWorld,141-78-6,VERIFIED,,141-78-6,,,,,,
9FD00245,Isoamyl Acetate from PerfumersWorld,123-92-2,VERIFIED_MATCH,Isoamyl Acetate,123-92-2,,,,,,
9IF02656,Alpha Damascone from PerfumersWorld,24720-09-0,VERIFIED,,24720-09-0,,,,,,
9IF07120,Damascenone from PerfumersWorld,23696-85-7,VERIFIED_MATCH,Damascenone,23696-85-7,,,,,,
9IR00141,Beta Damascone from PerfumersWorld,23726-91-2,VERIFIED,,23726-91-2,,,,,,
9PP00348,para-Cresol from PerfumersWorld,106-44-5,VERIFIED,,106-44-5,,,,,,
9PP01951,para-Cresyl Acetate from PerfumersWorld,140-39-6,VERIFIED,,140-39-6,,,,,,
9PT00213,Guaiacol from PerfumersWorld,90-05-1,VERIFIED,,90-05-1,,,,,,
9SP02300,Methyl Isoeugenol from PerfumersWorld,93-16-3,VERIFIED_MATCH,Methyl isoeugenol,93-16-3,,,,,,
9SW00298,Methyl Eugenol from PerfumersWorld,93-15-2,VERIFIED_MATCH,Methyleugenol,93-15-2,,,,,,
9UN00235,Indole from PerfumersWorld,120-72-9,VERIFIED,,120-72-9,,,,,,
9UP00247,Isobutyl Quinoline from PerfumersWorld,65442-31-1,VERIFIED,,65442-31-1,,,,,,
9UU00413,Skatole from PerfumersWorld,83-34-1,VERIFIED,,83-34-1,,,,,,
9UY19188,Pyralone from PerfumersWorld,6790-58-5,VERIFIED,,6790-58-5,,,,,,
,,,VERIFIED,,,,,,,,
,Deionized Water from PerfumersWorld,7732-18-5,VERIFIED_MATCH,Water,7732-18-5,,,,,,
,Ethanol 99.9% from PerfumersWorld,64-17-5,VERIFIED_MATCH,Ethanol,64-17-5,,,,,,
,DPG,25265-71-8,VERIFIED_MATCH,Dipropylene Glycol,25265-71-8,,,,,,
,IPM,110-27-0,VERIFIED_MATCH,Isopropyl Myristate,110-27-0,,,,,,
,TEC,77-93-0,VERIFIED_MATCH,Triethyl Citrate,77-93-0,,,,,,
,BB,120-51-4,VERIFIED_MATCH,Benzyl Benzoate,120-51-4,,,,,,
,,,VERIFIED,,,,,,,,
8F3094001657,2-Acetyl Pyrazine (Powder) from SimpleScentsDIY,22047-25-2,VERIFIED,,22047-25-2,,,,,,
8F3094001642,2-Acetyl Pyrazine 1% in DPG from SimpleScentsDIY,,VERIFIED,,,2-Acetyl Pyrazine (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,1.00%,,,
8F3094001770,Aldehyde C-10 from SimpleScentsDIY,112-31-2,VERIFIED_MATCH,Decanal,112-31-2,,,,,,
8F3094001771,Aldehyde C-11 from SimpleScentsDIY,112-45-8,FIXED_FROM_AUDIT,Undecanal,112-44-7,,,,,,
8F3094001656,Aldehyde C-12 from SimpleScentsDIY,112-54-9,FIXED_FROM_AUDIT,2-Methylundecanal,110-41-8,,,,,,
8F3094005317,Aldehyde C-12 MNA from SimpleScentsDIY,110-41-8,VERIFIED,,110-41-8,,,,,,
8F3094001800,Aldehyde C-14 Pure from SimpleScentsDIY,104-67-6,VERIFIED_MATCH,Gamma-undecalactone,104-67-6,,,,,,
8F3094001431,Aldehyde C-16 from SimpleScentsDIY,77-83-8,VERIFIED_MATCH,Ethyl 3-methyl-3-phenylglycidate,77-83-8,,,,,,
8F3094001801,Aldehyde C-18 Pure from SimpleScentsDIY,104-67-6,VERIFIED_MATCH,Gamma-undecalactone,104-67-6,,,,,,
8F3094001768,Aldehyde C-8 from SimpleScentsDIY,124-13-0,VERIFIED_MATCH,Octanal,124-13-0,,,,,,
8F3094001769,Aldehyde C-9 from SimpleScentsDIY,124-19-6,VERIFIED_MATCH,Nonanal,124-19-6,,,,,,
8F3094001826,Allyl Caproate C6 from SimpleScentsDIY,123-68-2,VERIFIED_MATCH,Allyl caproate,123-68-2,,,,,,
8F3094001704,Allyl Heptylate from SimpleScentsDIY,142-19-8,VERIFIED_MATCH,Allyl Heptanoate,142-19-8,,,,,,
8F3094001290,Alpha Ionone from SimpleScentsDIY,127-41-3,VERIFIED,,127-41-3,,,,,,
8F3094005333,Alpha-Pinene from SimpleScentsDIY,80-56-8,VERIFIED_MATCH,(+-)-alpha-Pinene,80-56-8,,,,,,
8F3094001701,Amber Core from SimpleScentsDIY,139504-68-0,VERIFIED,,139504-68-0,,,,,,
8F3094001890,Ambermax 50% Dowanol TPM from SimpleScentsDIY,929625-08-1,VERIFIED,,929625-08-1,,,,,,
8F3094001647,Ambermor DL (Cetalox) 10% in DPG from SimpleScentsDIY,,VERIFIED_MATCH,Cetalox,,,,,,,
8F3094001658,Ambermor DL (Semi Solid) from SimpleScentsDIY,3738-00-9,VERIFIED,,3738-00-9,,,,,,
8F3094004205,Amberwood F from SimpleScentsDIY,58567-11-6,VERIFIED_MATCH,Formaldehyde cyclododecyl ethyl acetal,58567-11-6,,,,,,
8F3094001556,Ambrettolide from SimpleScentsDIY,28645-51-4,VERIFIED,,28645-51-4,,,,,,
8F3094004161,Ambrinol from SimpleScentsDIY,41199-19-3,VERIFIED_MATCH,"1,2,3,4,4a,5,6,7-Octahydro-2,5,5-trimethyl-2-naphthalenol",41199-19-3,,,,,,
8F3094001659,Ambrocenide (Powder) from SimpleScentsDIY,211299-54-6,VERIFIED,,211299-54-6,,,,,,
8F3094001654,Ambrocenide 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Ambrocenide (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001561,Ambroxan (Powder) from SimpleScentsDIY,6790-58-5,VERIFIED,,6790-58-5,,,,,,
8F3094001558,Ambroxan 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Ambroxan (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094005337,Anethol from SimpleScentsDIY,4180-23-8,VERIFIED_MATCH,Anethole,4180-23-8,,,,,,
8F3094004198,Anisaldehyde from SimpleScentsDIY,0123-11-5,FORMATTING_FIX,,123-11-5,,,,,,
8F3094004207,Aphermate from SimpleScentsDIY,25225-08-05,VERIFIED,,25225-08-05,,,,,,
8F3094001772,Azarbre from SimpleScentsDIY,68845-36-3,VERIFIED,,68845-36-3,,,,,,
8F3094001773,Bacdanol from SimpleScentsDIY,28219-61-6,VERIFIED,,28219-61-6,,,,,,
8F3094001640,Benzaldehyde from SimpleScentsDIY,100-52-7,VERIFIED,,100-52-7,,,,,,
8F3094001432,Benzyl Acetate from SimpleScentsDIY,0140-11-4,FORMATTING_FIX,,140-11-4,,,,,,
8F3094001690,Benzyl Benzoate from SimpleScentsDIY,120-51-4,VERIFIED,,120-51-4,,,,,,
8F3094001300,Benzyl Salicylate from SimpleScentsDIY,118-58-1,VERIFIED,,118-58-1,,,,,,
8F3094001645,Beta Caryophyllene from SimpleScentsDIY,87-44-5,VERIFIED,,87-44-5,,,,,,
8F3094005318,Bourgeonal from SimpleScentsDIY,18127-01-0,VERIFIED,,18127-01-0,,,,,,
8F3094001559,Calone (Powder) from SimpleScentsDIY,28940-11-6,VERIFIED,,28940-11-6,,,,,,
8F3094001562,Calone 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Calone (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094004157,Canthoxal from SimpleScentsDIY,5462-06-06,FIXED_FROM_AUDIT,2-Methyl-3-(p-methoxyphenyl)propanal,5462-06-6,,,,,,
8F3094004215,Carbinol Muguet from SimpleScentsDIY,0103-05-09,DATA_GAP_MANUAL_CHECK,,103-05-09,,,,,,
8F3094001698,Cashmeran 10% in DPG from SimpleScentsDIY,33704-61-9,VERIFIED,,33704-61-9,,,,,,
8F3094001551,Cedramber from SimpleScentsDIY,19870-74-7,VERIFIED,,19870-74-7,,,,,,
8F3094005312,Cedroxyde from SimpleScentsDIY,71735-79-0,VERIFIED,,71735-79-0,,,,,,
8F3094001833,Cinnamic Aldehyde from SimpleScentsDIY,104-55-2,VERIFIED_MATCH,Cinnamaldehyde,104-55-2,,,,,,
8F3094001834,Cinnamyl Acetate from SimpleScentsDIY,103-54-8,VERIFIED,,103-54-8,,,,,,
8F3094001819,Cinnamyl Alcohol 50% in DPG from SimpleScentsDIY,104-54-1,VERIFIED,,104-54-1,,,,,,
8F3094001560,CIS Jasmone from SimpleScentsDIY,0488-10-8,DATA_GAP_MANUAL_CHECK,,488-10-8,,,,,,
8F3094005324,Cis-3-Hexenol from SimpleScentsDIY,928-96-1,VERIFIED_MATCH,3-Hexenol,928-96-1,,,,,,
8F3094001830,Cis-3-hexenyl Isobutyrate from SimpleScentsDIY,41519-23-7,VERIFIED_MATCH,"Hexenyl isobutanoate, (3Z)-",41519-23-7,,,,,,
8F3094001284,Citral Nat from SimpleScentsDIY,5392-40-5,VERIFIED_MATCH,Citral,5392-40-5,,,,,,
8F3094004197,Citronellal from SimpleScentsDIY,106-23-0,VERIFIED_MATCH,Citronellal,106-23-0,,,,,,
8F3094001297,Citronello 70 from SimpleScentsDIY,106-22-9,VERIFIED_MATCH,Citronellol,106-22-9,,,,,,
8F3094004206,Coranol from SimpleScentsDIY,83926-73-2,VERIFIED_MATCH,4-Cyclohexyl-2-methyl-2-butanol,83926-73-2,,,,,,
8F3094001563,Coumarin (Powder) from SimpleScentsDIY,91-64-5,VERIFIED,,91-64-5,,,,,,
8F3094001480,Coumarin 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Coumarin (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001644,Cyclamen Aldehyde from SimpleScentsDIY,103-95-7,VERIFIED,,103-95-7,,,,,,
8F3094004158,Cyclogalbanate from SimpleScentsDIY,68901-15-5,VERIFIED_MATCH,Allyl cyclohexyloxyacetate,68901-15-5,,,,,,
8F3094001728,Damascenone from SimpleScentsDIY,23696-85-7,VERIFIED,,23696-85-7,,,,,,
8F3094001729,Damascone Alpha from SimpleScentsDIY,24720-09-0,VERIFIED_MATCH,"(E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)but-2-en-1-one",24720-09-0,,,,,,
8F3094001730,Damascone Beta from SimpleScentsDIY,23726-91-2,VERIFIED_MATCH,beta-DAMASCONE,23726-91-2,,,,,,
8F3094001820,Damascone Delta from SimpleScentsDIY,57378-68-4,VERIFIED_MATCH,Delta-Damascone,57378-68-4,,,,,,
8F3094001825,Delta Decalactone from SimpleScentsDIY,705-86-2,VERIFIED,,705-86-2,,,,,,
8F3094001550,Diethyl Malonate from SimpleScentsDIY,105-53-3,VERIFIED,,105-53-3,,,,,,
8F3094001822,Dihydro Jasmone from SimpleScentsDIY,1128-08-01,VERIFIED,,1128-08-01,,,,,,
8F3094001289,Dihydromyrcenol from SimpleScentsDIY,18479-58-8,VERIFIED_MATCH,Dihydromyrcenol,18479-58-8,,,,,,
8F3094001775,Dimetol from SimpleScentsDIY,13254-34-7,VERIFIED,,13254-34-7,,,,,,
8F3094004204,Diphenyl Oxide from SimpleScentsDIY,101-84-8,VERIFIED,,101-84-8,,,,,,
8F3094001794,D-Limonene from SimpleScentsDIY,5989-27-5,VERIFIED,,5989-27-5,,,,,,
8F3094005316,DMBC Acetate from SimpleScentsDIY,0151-05-03,DATA_GAP_MANUAL_CHECK,,151-05-03,,,,,,
8F3094001904,Dynascone from SimpleScentsDIY,56973-85-4,VERIFIED,,56973-85-4,,,,,,
8F3094004194,Ebanol from SimpleScentsDIY,67801-20-1,VERIFIED,,67801-20-1,,,,,,
8F3094001483,Ethyl 2-methyl butyrate from SimpleScentsDIY,7452-79-1,VERIFIED_MATCH,Ethyl 2-methylbutyrate,7452-79-1,,,,,,
8F3094001641,Ethyl Acetate from SimpleScentsDIY,141-78-6,VERIFIED,,141-78-6,,,,,,
8F3094001434,Ethyl Butyrate from SimpleScentsDIY,105-54-4,VERIFIED,,105-54-4,,,,,,
8F3094005311,Ethyl Linalool from SimpleScentsDIY,10339-55-6,VERIFIED,,10339-55-6,,,,,,
8F3094001695,Ethyl Maltol (Powder) from SimpleScentsDIY,4940-11-8,VERIFIED,,4940-11-8,,,,,,
8F3094001696,Ethyl Maltol 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Ethyl Maltol (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001646,Ethyl Safranate from SimpleScentsDIY,35044-59-8,VERIFIED,,35044-59-8,,,,,,
8F3094001699,Ethyl Vanillin (Powder) from SimpleScentsDIY,121-32-4,VERIFIED,,121-32-4,,,,,,
8F3094001700,Ethyl Vanillin 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Ethyl Vanillin (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001886,Ethylene Brassylate (Musk T) from SimpleScentsDIY,105-95-3,VERIFIED,,105-95-3,,,,,,
8F3094001864,Eugenol Nat from SimpleScentsDIY,97-53-0,VERIFIED_MATCH,Eugenol,97-53-0,,,,,,
8F3094001435,Evernyl (Moss) 10% in DPG from SimpleScentsDIY,,VERIFIED,,,Evernyl (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001564,Evernyl (Powder) from SimpleScentsDIY,4707-47-5,VERIFIED,,4707-47-5,,,,,,
8F3094001821,Farnesol from SimpleScentsDIY,4602-84-0,VERIFIED,,4602-84-0,,,,,,
8F3094001789,Fixamber from SimpleScentsDIY,144020-22-4,VERIFIED,,144020-22-4,,,,,,
8F3094001554,Floralozone from SimpleScentsDIY,67634-14-4,VERIFIED,,67634-14-4,,,,,,
8F3094005319,Florhydral from SimpleScentsDIY,125109-85-5,VERIFIED_MATCH,Florhydral,125109-85-5,,,,,,
8F3094001285,Florol from SimpleScentsDIY,63500-71-0,VERIFIED,,63500-71-0,,,,,,
8F3094001776,Floropal from SimpleScentsDIY,5182-36-5,VERIFIED_MATCH,"1,3-Dioxane, 2,4,6-trimethyl-4-phenyl-",5182-36-5,,,,,,
8F3094001481,Fragolane / Fructone B from SimpleScentsDIY,6413.-10-1,DATA_GAP_MANUAL_CHECK,,6413.-10-1,,,,,,
8F3094004212,Fruitate from SimpleScentsDIY,80657-64-3,VERIFIED_MATCH,"4,7-Methano-3aH-indene-3a-carboxylic acid, octahydro-, ethyl ester, (3aalpha,4alpha,7alpha,7aalpha)-",80657-64-3,,,,,,
8F3094001828,Furaneol 10% In DPG from SimpleScentsDIY,3658-77-3,VERIFIED,,3658-77-3,,,,,,
8F3094001703,Galaxolide 100% (Pure) from SimpleScentsDIY,1222-05-05,FIXED_FROM_AUDIT,Galaxolide,1222-05-5,,,,,,
8F3094001731,Gamma Decalactone from SimpleScentsDIY,706-14-9,VERIFIED,,706-14-9,,,,,,
8F3094005320,Gamma-Heptalactone from SimpleScentsDIY,105-21-5,VERIFIED_MATCH,gamma-Heptalactone,105-21-5,,,,,,
8F3094001903,Gamma-Octalactone from SimpleScentsDIY,104-50-7,VERIFIED_MATCH,gamma-Octalactone,104-50-7,,,,,,
8F3094001291,Geraniol from SimpleScentsDIY,106-24-1,VERIFIED,,106-24-1,,,,,,
8F3094001298,Geranyl Acetate from SimpleScentsDIY,105-87-3,VERIFIED,,105-87-3,,,,,,
8F3094004193,Globanone 50 % in DPG from SimpleScentsDIY,3100-36-5,VERIFIED_MATCH,Cyclohexadec-8-en-1-one,3100-36-5,,,,,,
8F3094001653,Guaiacol from SimpleScentsDIY,90-05-1,VERIFIED,,90-05-1,,,,,,
8F3094001832,Habanolide from SimpleScentsDIY,111879-80-2,VERIFIED,,111879-80-2,,,,,,
8F3094001479,Hedione from SimpleScentsDIY,24851-98-7,VERIFIED,,24851-98-7,,,,,,
8F3094001878,Hedione HC from SimpleScentsDIY,24851-98-7,VERIFIED_MATCH,"Methyl dihydrojasmonate, trans-(-)-",24851-98-7,,,,,,
8F3094001802,Helional from SimpleScentsDIY,1205-17-0,VERIFIED,,1205-17-0,,,,,,
8F3094001643,Heliotrope Base from SimpleScentsDIY,120-57-0,VERIFIED,,120-57-0,,,,,,
8F3094001831,Helvetolide from SimpleScentsDIY,141773-73-1,VERIFIED,,141773-73-1,,,,,,
8F3094004195,Hexyl Acetate from SimpleScentsDIY,142-92-7,VERIFIED,,142-92-7,,,,,,
8F3094004201,Hexyl Salicylate from SimpleScentsDIY,6259-76-3,VERIFIED,,6259-76-3,,,,,,
8F3094004211,Hivernal Neo from SimpleScentsDIY,300371-33-9,DATA_GAP_MANUAL_CHECK,,300371-33-9,,,,,,
8F3094001861,Hydroxycitronellal from SimpleScentsDIY,107-75-5,VERIFIED,,107-75-5,,,,,,
8F3094004218,Indole (Powder) from SimpleScentsDIY,,VERIFIED,,,,,,,,
8F3094001860,Indole 10% in DPG from SimpleScentsDIY,120-72-9,VERIFIED,,120-72-9,Indole (Powder) from SimpleScentsDIY,ไดโพรไพลีน ไกลคอล / Dipropylene Glycol / DPG from SimpleScentsDIY,10.00%,,,
8F3094001265,Iso E Super from SimpleScentsDIY,54464-57-2,VERIFIED,,54464-57-2,,,,,,
8F3094001694,Isoamyl Acetate from SimpleScentsDIY,123-92-2,VERIFIED,,123-92-2,,,,,,
8F3094001553,Isoamyl Butyrate from SimpleScentsDIY,106-27-4,VERIFIED,,106-27-4,,,,,,
8F3094001862,Isoamyl Phenyl Acetate from SimpleScentsDIY,102-19-2,VERIFIED_MATCH,Isoamyl phenylacetate,102-19-2,,,,,,
8F3094001691,Isoamyl Salicylate from SimpleScentsDIY,87-20-7,VERIFIED_MATCH,Isoamyl salicylate,87-20-7,,,,,,
8F3094001655,Isobutavan from SimpleScentsDIY,20665-85-4,VERIFIED,,20665-85-4,,,,,,
8F3094001865,IsoButyl Quinoline from SimpleScentsDIY,1333-58-0,VERIFIED_MATCH,(Isobutyl)quinoline,1333-58-0,,,,,,
8F3094001692,Isobutyl Salicylate from SimpleScentsDIY,87-19-4,VERIFIED_MATCH,Isobutyl salicylate,87-19-4,,,,,,
8F3094001777,Isocyclocitral from SimpleScentsDIY,1335-66-6,VERIFIED,,1335-66-6,,,,,,
8F3094004214,Isolongifolanone from SimpleScentsDIY,23787-90-8,VERIFIED,,23787-90-8,,,,,,
8F3094001732,Jasmolactone from SimpleScentsDIY,32764-98-0,VERIFIED_MATCH,8-Decen-5-olide,32764-98-0,,,,,,
8F3094001693,Jasmonal H (HCA) from SimpleScentsDIY,101-86-0,VERIFIED_MATCH,alpha-Hexylcinnamaldehyde,101-86-0,,,,,,
8F3094004199,Javanol from SimpleScentsDIY,198404-98-7,VERIFIED,,198404-98-7,,,,,,
8F3094001887,Jessemal from SimpleScentsDIY,38285-49-3,VERIFIED,5-Methyl-3-butyltetrahydropyran-4-yl acetate,38285-49-3,,,,,,
8F3094001905,Kephalis from SimpleScentsDIY,36306-87-3,VERIFIED,,36306-87-3,,,,,,
8F3094001778,Koavone from SimpleScentsDIY,81786-75-6,VERIFIED,,81786-75-6,,,,,,
8F3094005334,Kohinool from SimpleScentsDIY,87118-95-4,FIXED_FROM_AUDIT,"3,5,6,6-Tetramethyl-4-methyleneheptan-2-ol",81787-06-6,,,,,,
